writer	producer	coop	genderUncategorized_w	genderUncategorized_p	gender_writer	gender_producer
nm1108104	nm0057463	6	False	False	male	female
nm1108104	nm0080021	1	False	False	male	female
nm1108104	nm0213928	10	False	False	male	male
nm1108104	nm0248580	1	False	False	male	male
nm1108104	nm0504716	2	False	False	male	male
nm1108104	nm0731506	1	False	False	male	male
nm1108246	nm0319666	1	False	False	male	female
nm1108246	nm0352471	1	False	False	male	male
nm1108246	nm0842488	1	False	False	male	female
nm1108246	nm2358277	1	False	False	male	female
nm1108246	nm3682921	1	False	False	male	female
nm1108368	nm0363599	4	False	False	male	female
nm1108368	nm0386832	2	False	False	male	male
nm1108368	nm0395924	1	False	False	male	male
nm1108368	nm0438309	2	False	False	male	male
nm1108368	nm0587571	1	False	False	male	male
nm1108368	nm1048942	1	False	False	male	male
nm1108368	nm3696673	1	False	False	male	male
nm1109145	nm0135235	1	False	False	female	female
nm1109145	nm0137639	1	False	False	female	male
nm1109145	nm0140764	1	False	False	female	male
nm1109145	nm0159009	1	False	False	female	male
nm1109145	nm0168747	1	False	False	female	male
nm1109145	nm0200637	1	False	False	female	female
nm1109145	nm0217907	1	False	False	female	male
nm1109145	nm0313514	1	False	False	female	male
nm1109145	nm0932144	1	False	False	female	male
nm1110140	nm0130574	1	False	False	female	male
nm1110140	nm0135235	1	False	False	female	female
nm1110140	nm0140764	1	False	False	female	male
nm1110140	nm0159009	1	False	False	female	male
nm1110140	nm0168747	3	False	False	female	male
nm1110140	nm0313514	1	False	False	female	male
nm1110140	nm0738700	1	False	False	female	male
nm1110140	nm0941147	1	False	False	female	male
nm1110140	nm2336731	1	False	False	female	female
nm1110140	nm2428141	2	False	False	female	male
nm11105435	nm11091194	1	False	False	female	male
nm1110844	nm0397500	1	False	False	female	female
nm1110844	nm0800358	1	False	False	female	male
nm1110844	nm1522325	1	False	False	female	female
nm1110844	nm3513608	1	False	False	female	female
nm1112369	nm0270966	2	False	False	male	male
nm1112369	nm0806914	1	False	False	male	male
nm1112464	nm0002592	1	False	False	female	male
nm1112464	nm0197703	1	False	False	female	male
nm1112464	nm0413112	1	False	False	female	female
nm1112464	nm0529175	1	False	False	female	male
nm1112464	nm0842298	2	False	False	female	female
nm1112464	nm1034887	1	False	False	female	female
nm1112464	nm1430258	1	False	False	female	male
nm1112464	nm1737974	1	False	False	female	female
nm1112464	nm1834283	1	False	False	female	female
nm1112464	nm2214628	1	False	False	female	female
nm1113415	nm0425071	1	False	False	male	male
nm1113415	nm1032260	1	False	False	male	male
nm1113953	nm0425071	1	False	False	male	male
nm1113953	nm1032260	1	False	False	male	male
nm1114240	nm0004055	3	False	False	female	male
nm1114240	nm0437987	1	False	False	female	female
nm1114240	nm0850386	2	False	False	female	male
nm1114695	nm0162722	1	False	False	male	female
nm1114772	nm0426177	2	False	False	male	male
nm1114772	nm0744431	1	False	False	male	female
nm1115471	nm0350225	1	False	False	male	male
nm1117226	nm0319391	1	False	False	male	male
nm1117226	nm0741445	1	False	False	male	male
nm1117226	nm1959955	1	False	False	male	female
nm11173118	nm1740299	1	False	False	female	male
nm11173118	nm7092221	1	False	False	female	female
nm1117707	nm0213928	1	False	False	female	male
nm1117707	nm0439986	1	False	False	female	male
nm1117707	nm0665494	1	False	False	female	male
nm1117707	nm0887184	1	False	False	female	female
nm1117707	nm1936920	1	False	False	female	female
nm1117707	nm1976860	1	False	False	female	female
nm1117707	nm2118749	1	False	False	female	male
nm1118282	nm0658402	1	False	False	female	female
nm1118845	nm0313514	1	False	False	male	male
nm1118845	nm0555684	1	False	False	male	male
nm1118845	nm1064127	1	False	False	male	female
nm1118885	nm0122693	1	False	False	male	female
nm1118885	nm0379095	1	False	False	male	female
nm1119038	nm0022417	1	False	False	female	male
nm1119038	nm0130574	2	False	False	female	male
nm1119038	nm0410516	1	False	False	female	male
nm1119038	nm0527167	2	False	False	female	male
nm1119038	nm0614441	1	False	False	female	male
nm1119038	nm0887184	1	False	False	female	female
nm1119038	nm0919043	1	False	False	female	female
nm1119038	nm4550390	1	False	False	female	male
nm1119450	nm0713753	1	False	False	male	male
nm1119450	nm4146781	1	False	False	male	female
nm11196665	nm11251367	1	False	False	female	male
nm1120513	nm0543128	1	False	False	male	male
nm11218199	nm0941147	1	False	False	male	male
nm1121978	nm0705891	2	False	False	female	male
nm1121978	nm1861274	1	False	False	female	male
nm1121978	nm2582069	1	False	False	female	female
nm1122050	nm0057896	1	False	False	male	male
nm1122050	nm1106444	1	False	False	male	female
nm1122050	nm1212523	1	False	False	male	female
nm1122050	nm1222066	2	False	False	male	female
nm1122050	nm1305228	1	False	False	male	female
nm1122050	nm1333905	2	False	False	male	female
nm1122050	nm1343696	1	False	False	male	male
nm1122050	nm1928189	1	False	False	male	female
nm1122050	nm2700492	1	False	False	male	female
nm1123621	nm0054174	1	False	False	male	male
nm1123621	nm1264807	1	False	False	male	female
nm11245240	nm0994398	1	False	False	male	male
nm1125049	nm0122911	2	False	False	male	male
nm1125049	nm0143984	1	False	False	male	male
nm1125049	nm0168747	1	False	False	male	male
nm1125049	nm0516623	1	False	False	male	male
nm1125049	nm0665494	1	False	False	male	male
nm1125049	nm0817831	2	False	False	male	female
nm1125049	nm2021590	1	False	False	male	male
nm1125049	nm2336731	1	False	False	male	female
nm1125275	nm0122251	1	False	False	male	female
nm1125275	nm0146529	1	False	False	male	female
nm1125275	nm0230361	1	False	False	male	male
nm1125275	nm0400240	1	False	False	male	male
nm1125275	nm0628040	4	False	False	male	male
nm1125275	nm0817770	2	False	False	male	male
nm1125275	nm1380874	2	False	False	male	female
nm1127336	nm0054174	1	False	False	male	male
nm1127336	nm0089640	1	False	False	male	female
nm1127336	nm0113583	1	False	False	male	male
nm1127336	nm0194961	1	False	False	male	female
nm1127336	nm0442080	2	False	False	male	female
nm1127336	nm0489539	1	False	False	male	female
nm1127336	nm0765956	1	False	False	male	male
nm1127336	nm1108613	1	False	False	male	male
nm1127336	nm1435062	1	False	False	male	female
nm1127337	nm0834426	1	False	False	female	male
nm1127374	nm0004079	1	False	False	male	male
nm1127374	nm0069072	1	False	False	male	male
nm1127374	nm0168755	1	False	False	male	male
nm1127374	nm0237720	1	False	False	male	male
nm1127903	nm0655888	1	False	False	female	male
nm1128410	nm0408417	1	False	False	male	male
nm1129488	nm0250621	1	False	False	male	male
nm1129488	nm0313514	1	False	False	male	male
nm1129488	nm0442080	2	False	False	male	female
nm1129488	nm0493778	1	False	False	male	male
nm1129488	nm0658402	1	False	False	male	female
nm1129488	nm0925441	2	False	False	male	male
nm1129521	nm0003183	1	False	False	male	male
nm1129521	nm0187351	2	False	False	male	male
nm1129521	nm0286614	1	False	False	male	male
nm1129521	nm0424597	1	False	False	male	male
nm1129521	nm0475960	1	False	False	male	male
nm1129521	nm0649715	1	False	False	male	male
nm1129521	nm0664176	2	False	False	male	male
nm11305180	nm10485945	1	False	False	male	female
nm11305180	nm1267470	1	False	False	male	female
nm11305180	nm1286728	1	False	False	male	female
nm11306370	nm0501728	1	False	False	male	female
nm11308544	nm0277466	1	False	False	female	male
nm1131062	nm0509898	1	False	False	male	female
nm1131793	nm0048859	2	False	False	male	male
nm1131793	nm0299263	2	False	False	male	male
nm1131793	nm0582188	1	False	False	male	male
nm1133163	nm0140829	1	False	False	female	male
nm1133163	nm1707261	1	False	False	female	male
nm1133163	nm1873265	1	False	False	female	male
nm1133163	nm2184371	1	False	False	female	male
nm1133163	nm3124579	1	False	False	female	male
nm1133163	nm6493771	1	False	False	female	male
nm1133404	nm0213928	1	False	False	female	male
nm1133404	nm1443484	1	False	False	female	male
nm1133849	nm0343523	1	False	False	female	male
nm1133849	nm0571202	1	False	False	female	male
nm1133966	nm0736462	1	False	False	female	male
nm1133966	nm1420267	1	False	False	female	male
nm1133966	nm3327869	1	False	False	female	male
nm1135022	nm0496556	1	False	False	male	male
nm1135022	nm0561802	1	False	False	male	male
nm11351503	nm11251367	2	False	False	male	male
nm1135607	nm0331397	1	False	False	female	female
nm1136640	nm1069530	1	False	False	male	female
nm1136647	nm0002638	1	False	False	male	male
nm1136647	nm0887184	2	False	False	male	female
nm1136647	nm2189280	1	False	False	male	female
nm1137095	nm0410226	1	False	False	female	male
nm1139146	nm1730846	1	False	False	male	male
nm1140275	nm0746541	1	False	False	male	male
nm1140275	nm1315929	1	False	False	male	male
nm1140275	nm1655777	1	False	False	male	female
nm1140282	nm0057106	1	False	False	male	male
nm1140282	nm0263822	1	False	False	male	female
nm1140282	nm0603104	1	False	False	male	male
nm1140282	nm0800358	1	False	False	male	male
nm1140282	nm0808161	1	False	False	male	female
nm1140565	nm0628180	1	False	False	male	female
nm1140565	nm0935631	1	False	False	male	male
nm1141830	nm1106444	1	False	False	male	female
nm1141830	nm1212523	1	False	False	male	female
nm1141830	nm1332870	1	False	False	male	female
nm1141830	nm1334133	1	False	False	male	female
nm1141830	nm1334802	1	False	False	male	female
nm1141830	nm1703758	1	False	False	male	male
nm1141830	nm2036776	1	False	False	male	male
nm1141830	nm4412024	1	False	False	male	female
nm1142664	nm0370325	1	False	False	female	male
nm1142762	nm0270732	1	False	False	male	male
nm1142934	nm0525831	1	False	False	male	female
nm1142934	nm0866082	1	False	False	male	female
nm1142934	nm1072208	1	False	False	male	male
nm11430930	nm11430903	1	False	False	male	male
nm11430930	nm6101976	1	False	False	male	male
nm11430930	nm9361732	1	False	False	male	female
nm1143319	nm0057463	1	False	False	male	female
nm1143319	nm0525785	1	False	False	male	female
nm1143319	nm0582978	1	False	False	male	male
nm1143319	nm1023401	1	False	False	male	male
nm1144314	nm0543128	1	False	False	male	male
nm1144898	nm0879245	1	False	False	male	male
nm1145513	nm0240548	1	False	False	male	male
nm1145513	nm0392146	1	False	False	male	male
nm1145513	nm0684919	1	False	False	male	female
nm1145513	nm1334218	1	False	False	male	female
nm1147463	nm0741689	1	False	False	male	male
nm1147470	nm0879245	1	False	False	male	male
nm1147507	nm0536841	1	False	False	male	female
nm1148042	nm0003306	1	False	False	female	male
nm1148042	nm0004475	1	False	False	female	male
nm1148042	nm0321334	2	False	False	female	male
nm1148550	nm0056006	1	False	False	female	female
nm1148550	nm0133773	1	False	False	female	female
nm1148550	nm0204466	1	False	False	female	female
nm1148550	nm0306802	3	False	False	female	female
nm1148550	nm2064480	1	False	False	female	female
nm1148625	nm0048859	2	False	False	male	male
nm1148625	nm0299263	1	False	False	male	male
nm1149075	nm0004055	1	False	False	male	male
nm1149075	nm0068624	1	False	False	male	male
nm1149075	nm0140764	1	False	False	male	male
nm1149075	nm0168655	1	False	False	male	male
nm1149075	nm0341952	1	False	False	male	male
nm1149075	nm0391669	1	False	False	male	male
nm1149075	nm0834426	2	False	False	male	male
nm1149075	nm0859808	1	False	False	male	male
nm1149075	nm0918666	1	False	False	male	male
nm1149075	nm1158540	1	False	False	male	female
nm1149075	nm1222653	1	False	False	male	male
nm1151269	nm2817161	1	False	False	male	female
nm1153843	nm0080021	1	False	False	male	female
nm1153843	nm0277204	2	False	False	male	male
nm1153843	nm0319685	3	False	False	male	female
nm1153843	nm0371393	1	False	False	male	female
nm1153843	nm0376212	2	False	False	male	male
nm1153843	nm0425506	1	False	False	male	female
nm1153843	nm0472600	1	False	False	male	male
nm1153843	nm0734165	1	False	False	male	male
nm1153843	nm0757534	1	False	False	male	male
nm1153843	nm1224918	4	False	False	male	female
nm1153843	nm1270350	1	False	False	male	male
nm1153843	nm2269772	1	False	False	male	male
nm1153843	nm6446567	1	False	False	male	male
nm1153907	nm0014254	1	False	False	male	male
nm1153907	nm0222864	1	False	False	male	male
nm1153907	nm0245762	1	False	False	male	male
nm1153907	nm0251357	3	False	False	male	male
nm1153907	nm0303962	1	False	False	male	male
nm1153907	nm0426177	5	False	False	male	male
nm1153907	nm0744431	2	False	False	male	female
nm1153907	nm1045406	1	False	False	male	female
nm1153907	nm1048909	1	False	False	male	female
nm1153907	nm1060035	9	False	False	male	female
nm1153907	nm1436822	1	False	False	male	male
nm1153907	nm1472848	1	False	False	male	female
nm1153907	nm1552652	1	False	False	male	female
nm1153907	nm1576246	1	False	False	male	male
nm1153907	nm1590478	1	False	False	male	male
nm1153907	nm1660476	2	False	False	male	male
nm1153907	nm1747621	2	False	False	male	male
nm1153907	nm1894851	1	False	False	male	female
nm1153907	nm1997111	1	False	False	male	female
nm1153907	nm2187451	1	False	False	male	female
nm1153907	nm2222030	5	False	False	male	female
nm1153907	nm2288253	1	False	False	male	female
nm1153907	nm2495769	1	False	False	male	male
nm1153907	nm2645884	1	False	False	male	male
nm1153907	nm2932458	1	False	False	male	female
nm1153907	nm3033896	3	False	False	male	male
nm1153907	nm3078494	2	False	False	male	female
nm1153907	nm3315803	1	False	False	male	female
nm1153907	nm3501851	2	False	False	male	female
nm1153907	nm3524364	1	False	False	male	female
nm1153907	nm3548737	1	False	False	male	female
nm1153907	nm3556451	1	False	False	male	male
nm1153907	nm3712035	2	False	False	male	male
nm1153907	nm3746997	1	False	False	male	male
nm1153907	nm4203959	1	False	False	male	male
nm1153907	nm4298158	1	False	False	male	female
nm1153907	nm4724331	1	False	False	male	female
nm1154102	nm1713233	1	False	False	male	male
nm1154102	nm1837046	1	False	False	male	female
nm1154102	nm3763806	1	False	False	male	male
nm1154102	nm6341022	1	False	False	male	male
nm1154102	nm8509336	1	False	False	male	male
nm1155009	nm0295907	1	False	False	male	male
nm1155009	nm0759568	1	False	False	male	male
nm1155009	nm1419400	1	False	False	male	female
nm1155009	nm2003984	1	False	False	male	male
nm1155868	nm0048859	1	False	False	female	male
nm1155868	nm0299263	1	False	False	female	male
nm1157808	nm0002584	1	False	False	male	female
nm1157808	nm0073706	1	False	False	male	male
nm1157808	nm0111391	1	False	False	male	male
nm1157808	nm0114011	1	False	False	male	male
nm1157808	nm0137639	1	False	False	male	male
nm1157808	nm0175907	1	False	False	male	male
nm1157808	nm0217907	1	False	False	male	male
nm1157808	nm0270966	1	False	False	male	male
nm1157808	nm0321334	3	False	False	male	male
nm1157808	nm0588612	3	False	False	male	male
nm1157808	nm0663197	1	False	False	male	male
nm1157808	nm0704621	1	False	False	male	female
nm1157808	nm0887184	2	False	False	male	female
nm1157808	nm1930215	1	False	False	male	male
nm1157808	nm2189280	1	False	False	male	female
nm1157808	nm2248886	1	False	False	male	male
nm1157808	nm3640424	1	False	False	male	female
nm1157808	nm5606221	1	False	False	male	male
nm1159818	nm2797615	1	False	False	male	female
nm1160205	nm0382342	1	False	False	male	female
nm1160352	nm1340224	1	False	False	female	female
nm1161696	nm7707183	1	False	False	female	female
nm1161980	nm0088414	1	False	False	male	female
nm1161980	nm0488240	1	False	False	male	female
nm1161980	nm1643208	1	False	False	male	female
nm1166154	nm0536841	1	False	False	male	female
nm1168067	nm0066584	1	False	False	female	male
nm1168067	nm0159253	1	False	False	female	male
nm1168067	nm0168189	1	False	False	female	female
nm1168067	nm0313514	1	False	False	female	male
nm1168067	nm0319685	1	False	False	female	female
nm1168067	nm0343523	1	False	False	female	male
nm1168067	nm0482682	1	False	False	female	female
nm1168067	nm0821417	1	False	False	female	female
nm1168067	nm0887184	1	False	False	female	female
nm1168067	nm1039389	1	False	False	female	female
nm1168067	nm1618213	2	False	False	female	female
nm1168067	nm5393607	1	False	False	female	male
nm1169130	nm0054174	1	False	False	male	male
nm1171030	nm0188822	1	False	False	male	female
nm1173204	nm0024948	1	False	False	female	male
nm1173204	nm0131651	1	False	False	female	female
nm1173204	nm0321334	1	False	False	female	male
